Document ID,Title,Creator,Description (Portuguese),Date,First Year,Last Year,Type,Collection,Provider,Material,Fabrication Method,Rights,Required Statement,Width,Height,Document URL,Media URL
007_IMG_2924,Bairros do Catete e Flamengo vistos do Morro da Nova Cintra,Marc Ferrez,,circa 1914,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/105541,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2924/full/max/0/default.jpg
007_IMG_2927,Praia do Vidigal,Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/87612,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2927/full/max/0/default.jpg
007_IMG_2933,Museu Nacional,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105668,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2933/full/max/0/default.jpg
007_IMG_2934,Enseada de Botafogo,Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92139,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2934/full/max/0/default.jpg
007_IMG_2935,"Bairro de Botafogo; ao fundo, o Morro do Corcovado",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92140,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2935/full/max/0/default.jpg
007_IMG_2939,Enseada de Botafogo e Avenida Beira Mar vistos do Morro da Viúva,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105670,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2939/full/max/0/default.jpg
007_IMG_2941,"Botafogo; ao fundo, o Morro do Corcovado",Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105669,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2941/full/max/0/default.jpg
007_IMG_2942,Enseada de Botafogo,Marc Ferrez,,circa 1911,1906,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2942/full/max/0/default.jpg
007_IMG_2944,"Estátua ""Dansarina""",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92141,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2944/full/max/0/default.jpg
007_IMG_2945,Enseada e bairro de Botafogo vistos do alto do Morro do Corcovado,Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105671,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2945/full/max/0/default.jpg
007_IMG_2946,Enseada e bairro de Botafogo vistos do alto do Morro do Corcovado,Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105672,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2946/full/max/0/default.jpg
007_IMG_2947,Enseada e bairro de Botafogo vistos do alto do Morro do Corcovado,Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105673,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2947/full/max/0/default.jpg
007_IMG_2948,Vista do alto do Morro do Corcovado,Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107767,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2948/full/max/0/default.jpg
007_IMG_2953,Enseada e bairro de Botafogo vistos do Morro do Corcovado,Marc Ferrez,,circa 1914,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/105674,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2953/full/max/0/default.jpg
007_IMG_2966,Exposição Internacional do Centenário da Independência de 1922 - Parque de Diversões,Marc Ferrez,,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107440,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2966/full/max/0/default.jpg
007_IMG_2971,Exposição Internacional do Centenário da Independência de 1922 - Palácio de Festas,Marc Ferrez,,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107441,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2971/full/max/0/default.jpg
007_IMG_2973,Exposição Internacional do Centenário da Independência de 1922 - Pavilhão dos Estados,Marc Ferrez,,1922,1922,1922,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87613,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2973/full/max/0/default.jpg
007_IMG_2978,Exposição Internacional do Centenário da Independência de 1922 - Palácio de Festas,Marc Ferrez,,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107442,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2978/full/max/0/default.jpg
007_IMG_3107,Enseada e bairro de Botafogo vistos do alto do Morro do Corcovado,Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107768,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3107/full/max/0/default.jpg
007_IMG_3108,"Enseada de Botafogo; ao fundo, prédios da Exposição Nacional de 1908",Marc Ferrez,,circa 1908,1907,1909,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92142,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3108/full/max/0/default.jpg
007_IMG_3109,Estátua equestre em homenagem a D. Pedro I,Marc Ferrez,,circa 1912,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105675,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3109/full/max/0/default.jpg
007_IMG_3110,Bairro de Botafogo; tomado do Morro da Urca,Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/88170,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3110/full/max/0/default.jpg
007_IMG_3113,Centro visto da Ilha das Cobras; região do Cais da Patromoria,Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92143,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3113/full/max/0/default.jpg
007_IMG_3114,Bairro da Glória - multidão ao redor de monumento não identificado,Marc Ferrez,,circa 1907,1902,1912,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92144,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3114/full/max/0/default.jpg
007_IMG_3119,Bairro de Botafogo; tomado do Morro do Corcovado,Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/88171,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3119/full/max/0/default.jpg
007_IMG_3165,Região do Largo do Paço; tomada da Rua Direita (atual Primeiro de Março),Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/88172,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3165/full/max/0/default.jpg
007_IMG_3168,Observatório Nacional do Rio de Janeiro,Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87614,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3168/full/max/0/default.jpg
007_IMG_3177,Exposição Internacional do Centenário da Independência - Palácio das Festas,Marc Ferrez,,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107443,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3177/full/max/0/default.jpg
007_IMG_3238,Palácio Monroe,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107444,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3238/full/max/0/default.jpg
007_IMG_3239,Observatório Nacional do Rio de Janeiro,Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87615,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3239/full/max/0/default.jpg
007_IMG_3245,Morro do Castelo - Igreja de São Zacarias,Marc Ferrez,,circa 1912,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107446,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3245/full/max/0/default.jpg
007_IMG_3246,Morro do Castelo - Igreja de São Zacarias,Marc Ferrez,,circa 1912,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107445,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3246/full/max/0/default.jpg
007_IMG_3258,Museu Nacional,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105676,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3258/full/max/0/default.jpg
007_IMG_3259,Arquivo da Marinha,Marc Ferrez,,circa 1914,1910,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92145,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3259/full/max/0/default.jpg
007_IMG_3266,Museu Nacional,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105677,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3266/full/max/0/default.jpg
007_IMG_3285,Praia do Vidigal,Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/88173,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3285/full/max/0/default.jpg
007_IMG_3288,Morro Dois Irmãos a partir da Estrada do Redentor,Marc Ferrez,,circa 1914,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107447,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3288/full/max/0/default.jpg
007_IMG_3289,Morro Dois Irmãos a partir da Estrada do Redentor,Marc Ferrez,,circa 1914,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107448,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3289/full/max/0/default.jpg
007_IMG_3299,Exposição Internacional de 1922 - Pavilhôes,Marc Ferrez,,circa 1922,1921,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92146,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3299/full/max/0/default.jpg
007_IMG_3309,"Rua Copacabana (atual Avenida Nossa Senhora de Copacabana), esquina com a Rua Nove de Fevereiro (atual República do Peru)",Marc Ferrez,,circa 1914,1910,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92147,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3309/full/max/0/default.jpg
007_IMG_3315,Observatório Nacional do Rio de Janeiro,Marc Ferrez,,circa 1914,1913,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107449,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3315/full/max/0/default.jpg
007_IMG_3316,Observatório Nacional do Rio de Janeiro,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92148,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3316/full/max/0/default.jpg
007_IMG_3327,Bairro da Glória visto de Santa Teresa,Marc Ferrez,,circa 1912,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107450,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3327/full/max/0/default.jpg
007_IMG_3330,"Avenida Central, atual Rio Branco",Marc Ferrez,,circa 1914,1910,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92149,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3330/full/max/0/default.jpg
007_IMG_3331,Avenida Rio Branco; Teatro Municipal (à esquerda) e o Museu Nacional de Belas Artes (à direita),Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107451,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3331/full/max/0/default.jpg
007_IMG_3332,"Antiga rua Cristóvão Colombo, atual Dois de Dezembro - casas",Marc Ferrez,,circa 1914,1909,1919,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/88174,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3332/full/max/0/default.jpg
007_IMG_3336,Avenida Rio Branco; Teatro Municipal (à esquerda) e o Museu Nacional de Belas Artes (à direita),Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107452,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3336/full/max/0/default.jpg
007_IMG_3340,"Morros da Urca e do Pão de Açúcar vistos da Praia da Saudade, atual Avenida Pasteur",Marc Ferrez,,circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107769,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3340/full/max/0/default.jpg
