Document ID[19474],Title[19462],Creator[1603501],Description (Portuguese)[1612567],Date[19486],First Year[19466],Last Year[19467],Type[1604106],Collections[1711006],Provider[1731287],Material[1612569],Fabrication Method[1612568],Rights[1861241],Required Statement[19484],Width[1604102],Height[1604103],Document URL[796463],Media URL
037SL03008,Cais de Santa Luzia,Autoria não identificada,,circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107543,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03008/full/max/0/default.jpg
037SL03013,"Praia de Santa Luzia; ao fundo, o Morro do Castelo",Autoria não identificada,,circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104115,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03013/full/max/0/default.jpg
037SL03017,Esplanada do Castelo tomada da Rua Santa Luzia,Autoria não identificada,,circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107535,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03017/full/max/0/default.jpg
037SL03023,Vista para hotel na Praça XV de Novembro,Autoria não identificada,,circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104129,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03023/full/max/0/default.jpg
037SL03027,Arco do Teles,Autoria não identificada,,circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/104100,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03027/full/max/0/default.jpg
037SL03028,"Cadeia Velha, atual Palácio Tiradentes",Autoria não identificada,Cadeia velha,circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107533,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03028/full/max/0/default.jpg
037SL03033,Avenida Almirante Barroso; Palace Hotel e o prédio do Jockey Club,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104110,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03033/full/max/0/default.jpg
037SL03041,Avenida Passos - Igreja do Santíssimo Sacramento,Autoria não identificada,Avenida Passos,circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/104107,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03041/full/max/0/default.jpg
037SL03055,Abertura do túnel João Ricardo,Autoria não identificada,,circa 1920,1919,1921,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104113,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03055/full/max/0/default.jpg
037SL03056,"Avenida Central, atual Rio Branco, tomada das imediações da Rua Pedro Lessa",Autoria não identificada,"À esquerda, o Morro de Santo Antônio",circa 1916,1911,1921,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104098,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03056/full/max/0/default.jpg
037SL03057,"Construção da Cinelândia (Praça Marechal Floriano); e, ao fundo, os prédios do Conselho Municipal (atual Palácio Pedro Ernesto) e do Teatro Municipal",Autoria não identificada,,circa 1925,1920,1929,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104109,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03057/full/max/0/default.jpg
037SL03058,"Avenida Rio Branco; em primeiro plano, à esquerda, o prédio do Jornal da Brasil",Autoria não identificada,"A fotografia retrata o centro da cidade, desde a rua do Ouvidor até a rua Uruguaiana.",circa 1935,1930,1939,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105717,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03058/full/max/0/default.jpg
037SL03059,Avenida Rio Branco; Edifício da Norddeutscher Lloyd Bremen,Autoria não identificada,,circa 1935,1930,1939,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104108,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03059/full/max/0/default.jpg
037SL03060,Avenida Rio Branco; edifícios do Jornal do Comércio e da Companhia Adriática de Seguros,Autoria não identificada,,circa 1935,1930,1939,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/104106,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03060/full/max/0/default.jpg
037SL03061,Avenida Rio Branco; prédios da Sociedade Sul Rio Grandense e de parte do Palace Hotel,Autoria não identificada,,circa 1935,1930,1939,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/105716,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03061/full/max/0/default.jpg
037SL03062,Avenida Rio Branco na altura da Rua Sete de Setembro,Autoria não identificada,,circa 1935,1930,1939,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/104131,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03062/full/max/0/default.jpg
037SL03065,Avenida Rio Branco; iluminação noturna,Autoria não identificada,,circa 1925,1920,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105720,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03065/full/max/0/default.jpg
037SL03075,Igreja Nossa Senhora do Carmo da Lapa do Desterro e parte do largo da Lapa,Autoria não identificada,,circa 1925,1920,1930,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104112,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03075/full/max/0/default.jpg
037SL03079,Antigo edifício da Central do Brasil,Autoria não identificada,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104105,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03079/full/max/0/default.jpg
037SL03083,Quartel General do Campo da Aclamação - Ministério da Guerra,Autoria não identificada,,circa 1907,1902,1912,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107531,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03083/full/max/0/default.jpg
037SL03084,Palácio da Prefeitura,Autoria não identificada,"Vista da fachada do palácio da Prefeitura Municipal.A Prefeitura do Rio de Janeiro já ocupou sete sedes, desde 1892. Quando Floriano Peixoto, então presidente da República, assinou a Lei Orgânica do Distrito Federal, em 20 de setembro de 1892, estabelecendo a Prefeitura do Rio de Janeiro, sua sede foi instalada num palacete situado no Campo de Santana e ali permaneceu até 1942, quando, devido às obras de construção da Avenida Presidente Vargas, que previam a demolição de parte do local, incluindo o prédio da prefeitura, foi transferida para um casarão no Parque da Cidade, na Gávea.",circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105648,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03084/full/max/0/default.jpg
037SL03087,Banhistas na praia da Glória,Autoria não identificada,,circa 1935,1930,1939,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104130,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03087/full/max/0/default.jpg
037SL03088,Igreja Nossa Senhora da Glória do Outeiro,Autoria não identificada,Outeiro da Glória,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/104101,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03088/full/max/0/default.jpg
037SL03092,Dois elefantes diante do Palácio do Catete,Autoria não identificada,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104120,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03092/full/max/0/default.jpg
037SL03096,Escola Militar da Praia Vermelha vista da Baía de Guanabara,Autoria não identificada,,circa 1940,1935,1945,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107538,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03096/full/max/0/default.jpg
037SL03098,Hidroaviões na Enseada de Botafogo,Autoria não identificada,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107540,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03098/full/max/0/default.jpg
037SL03099,Hidroaviões na Enseada de Botafogo,Autoria não identificada,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107539,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03099/full/max/0/default.jpg
037SL03101,Homens assistem regata do Pavilhão Mourisco,Autoria não identificada,,circa 1935,1930,1939,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105646,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03101/full/max/0/default.jpg
037SL03102,Igreja Matriz de São João da Lagoa,Autoria não identificada,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/104111,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03102/full/max/0/default.jpg
037SL03103,Casa de Rui Barbosa,Autoria não identificada,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107537,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03103/full/max/0/default.jpg
037SL03112,Vista da Lagoa Rodrigo de Freitas,Autoria não identificada,,1922,1922,1922,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104128,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03112/full/max/0/default.jpg
037SL03131,Forte de Santa Rita,Autoria não identificada,Perdas causadas por insetos,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107534,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03131/full/max/0/default.jpg
037SL03132,Forte de Santa Rita,Autoria não identificada,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107536,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03132/full/max/0/default.jpg
037SL03139,Fortaleza de Santa Cruz da Barra - vista para a cidade do Rio de Janeiro,Autoria não identificada,Vista do Rio de Janeiro a partir da Fortaleza de Santa Cruz.,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107545,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03139/full/max/0/default.jpg
037SL05003,Alberto Santos Dumont em frente à réplica do monumento de Ícaro,Autoria não identificada,"Cópia do monumento de Ícaro erigido em homenagem a Santos Dumont, em 1913, em Saint Cloud, nos arredores de Paris. A reprodução da estátua foi inaugurada, com a presença de Santos Dumont, durante a exposição do centenário da independência do Brasil, em 12 de março de 1923, pelo governo da França no terraço do pavilhão de honra do ""Pavilhão Francês"" da exposição - o prédio do Petit Trianon. Santos Dumont embarcou no dia 18 de março para a Europa e a exposição acabou no dia 23 de março. Terminada a exposição, o governo francês presenteou a ABL com o prédio e ofereceu a estátua de Ícaro a Santos Dumont, que mandou colocá-la no túmulo de seus pais, onde também está sepultado, no cemitério de São João Batista, no Rio de Janeiro.",12/03/1923,1923,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/104104,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL05003/full/max/0/default.jpg
037SL05021,Getúlio Vargas em carro aberto durante o desfile de inauguração da Praça Paris,Autoria não identificada,,circa 1929,1929,1930,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107542,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL05021/full/max/0/default.jpg
037SL05032,Presidente Getúlio Vargas em almoço no Forte de São João,Autoria não identificada,,circa 1935,1930,1940,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107544,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL05032/full/max/0/default.jpg
037SL05040,Getúlio Vargas em comício da Aliança Liberal,Autoria não identificada,,1930,1930,1930,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107541,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL05040/full/max/0/default.jpg
037SL05062,Washington Luís com outros homens não identificados na sacada do Palácio do Catete,Autoria não identificada,,circa 1930,1926,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105652,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL05062/full/max/0/default.jpg
037SL05067,Washington Luís em carro aberto durante desfile,Autoria não identificada,,circa 1926,1926,1930,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105637,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL05067/full/max/0/default.jpg
037SL05072,Multidão reunida em torno de Washington Luís,Autoria não identificada,,circa 1930,1926,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105644,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL05072/full/max/0/default.jpg
