qid,P31,P31_a,Lpt-br,Dpt-br,Den,P571,qal1319,qal1326,P17,P1259,qal2044,qal7787,qal8208,P170,P186,P195,P217,P2079,P4036,P2049,P2048,P7835
Q97772700,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0072430cx006-11),Photograph by Marc Ferrez (0072430cx006-11),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.95894/-43.27742|P2044|389.01055U11573|P7787|-7.12405U28390|P8208|102.00818U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx006-11,Q172984,43.0U28390,240U174789,300U174789,71001
Q97772701,Q125191,,Campo da Aclamação,Fotografia de Marc Ferrez (0072430cx010-04),Photograph by Marc Ferrez (0072430cx010-04),+1882-01-01T00:00:00Z/8|P580|+1878-01-01T00:00:00Z/9|P582|+1888-01-01T00:00:00Z/9,,,Q155,@-22.90717/-43.18916|P2044|9.34606U11573|P7787|-128.26767U28390|P8208|92.77048U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx010-04,Q904614,43.0U28390,300U174789,240U174789,71059
Q97772702,Q125191,,Praia de Botafogo,Fotografia de Marc Ferrez (0072430cx066-02),Photograph by Marc Ferrez (0072430cx066-02),+1908-01-01T00:00:00Z/8|P580|+1907-01-01T00:00:00Z/9|P582|+1912-01-01T00:00:00Z/9,,,Q155,@-22.94184/-43.17564|P2044|50.55792U11573|P7787|-97.89078U28390|P8208|89.86035U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx066-02,Q172984,64.07U28390,300U174789,240U174789,71067
Q97772703,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0072430cx030-02),Photograph by Marc Ferrez (0072430cx030-02),+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.95891/-43.27743|P2044|386.83403U11573|P7787|-5.92088U28390|P8208|106.8557U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx030-02,Q904614,43.0U28390,240U174789,300U174789,71078
Q97772704,Q125191,,Estátua Equestre de Dom Pedro I,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.90667/-43.18178|P2044|15.95091U11573|P7787|-107.43805U28390|P8208|90.48453U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx061-06,Q172984,43.0U28390,300U174789,240U174789,71089
Q97772706,Q125191,,"Mercado da Praia do Peixe, próximo à atual rua do Mercado",Fotografia de Marc Ferrez (0072430cx061-07),Photograph by Marc Ferrez (0072430cx061-07),+1884-01-01T00:00:00Z/8|P580|+1879-01-01T00:00:00Z/9|P582|+1889-01-01T00:00:00Z/9,,,Q155,@-22.90153/-43.17311|P2044|8.7336U11573|P7787|-72.17128U28390|P8208|90.60043U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx061-07,Q172984,43.0U28390,300U174789,240U174789,71090
Q97772707,Q125191,,Bonde com direção ao Silvestre,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1895-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1900-01-01T00:00:00Z/9,,,Q155,@-22.93583/-43.20327|P2044|179.83717U11573|P7787|-117.27117U28390|P8208|99.21456U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx061-09,Q172984,43.0U28390,240U174789,300U174789,71092
Q97772709,Q125191,,Aleia de palmeiras no Jardim Botânico,Fotografia de Marc Ferrez (0072430cx061-12),Photograph by Marc Ferrez (0072430cx061-12),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.96893/-43.22181|P2044|10.2235U11573|P7787|-75.07307U28390|P8208|100.49534U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx061-12,Q172984,43.0U28390,300U174789,240U174789,71093
Q97772712,Q125191,,Corcovado - caminho do Aqueduto da Carioca,Fotografia de Marc Ferrez (0072430cx046-04),Photograph by Marc Ferrez (0072430cx046-04),+1886-01-01T00:00:00Z/8|P580|+1881-01-01T00:00:00Z/9|P582|+1891-01-01T00:00:00Z/9,,,Q155,@-22.94928/-43.22164|P2044|4.27778U11573|P7787|-118.61256U28390|P8208|95.17584U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx046-04,Q172984,50.0U28390,300U174789,240U174789,75312
Q97772713,Q125191,,Corcovado - caminho do Aqueduto da Carioca,Fotografia de Marc Ferrez (0072430cx046-05),Photograph by Marc Ferrez (0072430cx046-05),+1886-01-01T00:00:00Z/8|P580|+1882-01-01T00:00:00Z/9|P582|+1892-01-01T00:00:00Z/9,,,Q155,@-22.94931/-43.22173|P2044|1.6747U11573|P7787|-119.86642U28390|P8208|101.10623U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx046-05,Q172984,43.0U28390,240U174789,300U174789,75313
Q97772714,Q125191,,Corcovado - caminho do Aqueduto da Carioca,Fotografia de Marc Ferrez (0072430cx046-07),Photograph by Marc Ferrez (0072430cx046-07),+1886-01-01T00:00:00Z/8|P580|+1882-01-01T00:00:00Z/9|P582|+1892-01-01T00:00:00Z/9,,,Q155,@-22.9493/-43.22169|P2044|1.7U11573|P7787|-116.37089U28390|P8208|101.02U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx046-07,Q172984,43.0U28390,300U174789,240U174789,75315
Q97772715,Q125191,,"Floresta da Tijuca, ao fundo o morro do Corcovado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.96071/-43.22664|P2044|14.80244U11573|P7787|-157.50481U28390|P8208|91.88277U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx046-14,Q172984,43.0U28390,240U174789,300U174789,75322
Q97772717,Q125191,,Caixa de Amortização,Fotografia de Marc Ferrez (0072430cx027-06),Photograph by Marc Ferrez (0072430cx027-06),+1908-01-01T00:00:00Z/8|P580|+1906-01-01T00:00:00Z/9|P582|+1914-01-01T00:00:00Z/9,,,Q155,@-22.89991/-43.17946|P2044|12.10817U11573|P7787|-67.17603U28390|P8208|91.62U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx027-06,Q172984,63.45U28390,300U174789,240U174789,75328
Q97772720,Q125191,,"Monumento em homenagem a D. Pedro I, estátua equestre",Fotografia de Marc Ferrez (0072430cx053-03),Photograph by Marc Ferrez (0072430cx053-03),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.90687/-43.18257|P2044|10.95418U11573|P7787|-105.79504U28390|P8208|102.764U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx053-03,Q172984,50.0U28390,240U174789,300U174789,75348
Q97772722,Q125191,,"Monumento em homenagem a D. Pedro I, estátua equestre",Fotografia de Marc Ferrez (0072430cx053-05),Photograph by Marc Ferrez (0072430cx053-05),+1882-01-01T00:00:00Z/8|P580|+1877-01-01T00:00:00Z/9|P582|+1887-01-01T00:00:00Z/9,,,Q155,@-22.90673/-43.1827|P2044|10.42528U11573|P7787|-153.62773U28390|P8208|103.76201U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx053-05,Q904614,43.0U28390,240U174789,300U174789,75349
Q97772725,Q125191,,Jardim Botânico,Fotografia de Marc Ferrez (0072430cx068-01),Photograph by Marc Ferrez (0072430cx068-01),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.9686/-43.22506|P2044|11.46959U11573|P7787|-163.77182U28390|P8208|97.45443U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx068-01,Q172984,43.0U28390,300U174789,240U174789,75373
Q97772732,Q125191,,Pedra de Itapuca,Fotografia de Marc Ferrez (0072430cx043-10),Photograph by Marc Ferrez (0072430cx043-10),+1884-01-01T00:00:00Z/8|P580|+1879-01-01T00:00:00Z/9|P582|+1889-01-01T00:00:00Z/9,,,Q155,@-22.90536/-43.11941|P2044|9.7464U11573|P7787|-121.16757U28390|P8208|89.45476U28390,,,,Q3180571,Q85621807,Q71989864,0072430cx043-10,Q172984,43.0U28390,300U174789,240U174789,75404
Q97772735,Q125191,,Avenida Niemeyer,,,+1920-01-01T00:00:00Z/8|P580|+1920-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-23.00006/-43.24166|P2044|60.17016U11573|P7787|-103.64961U28390|P8208|87.61782U28390,,,,,Q56055236,Q71989864,001ALA011004,Q172984,50.0U28390,219U174789,159U174789,75592
Q97772737,Q125191,,Pão de Açúcar,,,+1920-01-01T00:00:00Z/8|P580|+1915-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-22.94943/-43.1568|P2044|381.76552U11573|P7787|106.92653U28390|P8208|120.62826U28390,,,,,Q56055236,Q71989864,001ALA011007,Q172984,50.0U28390,159U174789,219U174789,75595
Q97772740,Q125191,,Crepúsculo na Avenida Niemeyer,,,+1920-01-01T00:00:00Z/8|P580|+1915-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-23.00016/-43.24188|P2044|44.30666U11573|P7787|-99.28686U28390|P8208|96.31077U28390,,,,,Q56055236,Q71989864,001ALA011009,Q172984,50.73U28390,219U174789,160U174789,75596
Q97772742,Q125191,,Luar na Praia da Gávea,,,+1920-01-01T00:00:00Z/8|P580|+1915-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-23.00061/-43.2459|P2044|40.92108U11573|P7787|-93.6577U28390|P8208|97.65952U28390,,,,,Q56055236,Q71989864,001ALA011010,Q172984,62.0U28390,219U174789,160U174789,88543
Q97772743,Q125191,,Copacabana e Leme,,,+1920-01-01T00:00:00Z/8|P580|+1919-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-22.97995/-43.18961|P2044|8.71338U11573|P7787|33.28044U28390|P8208|92.76049U28390,,,,,Q56055236,Q71989864,001ALA011015,Q172984,50.0U28390,219U174789,160U174789,88546
Q97772744,Q125191,,"Hotel Central, na Praia do Flamengo",,,+1920-01-01T00:00:00Z/8|P580|+1915-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-22.93382/-43.17441|P2044|10.29555U11573|P7787|-15.94292U28390|P8208|97.18284U28390,,,,,Q56055236,Q71989864,001ALA011017,Q172984,50.98U28390,219U174789,160U174789,75602
Q97772745,Q125191,,Avenida Central,,,+1920-01-01T00:00:00Z/8|P580|+1915-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-22.90846/-43.17656|P2044|33.37805U11573|P7787|151.85646U28390|P8208|84.10961U28390,,,,,Q56055236,Q71989864,001ALA011019,Q172984,50.0U28390,219U174789,160U174789,88548
Q97772746,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão Matarazzo,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90986/-43.17203|P2044|12.00297U11573|P7787|147.04807U28390|P8208|100.35362U28390,,,,,Q56055236,Q71989864,001ATK012001,Q172984,40.01U28390,158U174789,217U174789,75605
Q97772747,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão Itália,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.9095/-43.17164|P2044|9.75795U11573|P7787|-105.68909U28390|P8208|98.29298U28390,,,,,Q56055236,Q71989864,001ATK012002,Q172984,49.9972U28390,158U174789,217U174789,75606
Q97772748,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão Inglaterra,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.9099/-43.17139|P2044|15.62183U11573|P7787|-98.90525U28390|P8208|94.84868U28390,,,,,Q56055236,Q71989864,001ATK012003,Q172984,50.0U28390,158U174789,217U174789,75607
Q97772749,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão França,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.91066/-43.1725|P2044|10.58239U11573|P7787|-79.86132U28390|P8208|98.92309U28390,,,,,Q56055236,Q71989864,001ATK012004,Q172984,50.0U28390,158U174789,217U174789,75608
Q97772750,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão Japão,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.91134/-43.17333|P2044|9.904U11573|P7787|-11.89995U28390|P8208|96.12121U28390,,,,,Q56055236,Q71989864,001ATK012005,Q172984,50.0U28390,158U174789,217U174789,75609
Q97772751,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão México,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90882/-43.17099|P2044|11.95118U11573|P7787|11.28791U28390|P8208|100.47506U28390,,,,,Q56055236,Q71989864,001ATK012006,Q172984,50.0U28390,158U174789,217U174789,75610
Q97772752,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhões Noruega e Bélgica,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90846/-43.17059|P2044|10.21492U11573|P7787|-0.04093U28390|P8208|100.0312U28390,,,,,Q56055236,Q71989864,001ATK012007,Q172984,50.0U28390,158U174789,217U174789,75611
Q97772753,Q125191,,Exposição Internacional do Centenário da Independência - Parque de Diversões,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90798/-43.1702|P2044|10.22506U11573|P7787|170.95695U28390|P8208|99.87705U28390,,,,,Q56055236,Q71989864,001ATK012008,Q172984,50.0U28390,158U174789,217U174789,75612
Q97772754,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão Tchecoslováquia,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90846/-43.17057|P2044|10.65958U11573|P7787|-67.84804U28390|P8208|93.6783U28390,,,,,Q56055236,Q71989864,001ATK012009,Q172984,49.99U28390,158U174789,217U174789,75613
Q97772755,Q125191,,Exposição Internacional do Centenário da Independência,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90594/-43.16803|P2044|8.394U11573|P7787|-105.34761U28390|P8208|100.36125U28390,,,,,Q56055236,Q71989864,001ATK012011,Q172984,60.2U28390,218U174789,159U174789,75615
Q97772756,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhões Brasil,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.9056/-43.1705|P2044|8.4814U11573|P7787|-104.16882U28390|P8208|99.74295U28390,,,,,Q56055236,Q71989864,001ATK012012,Q172984,60.29U28390,218U174789,158U174789,75616
Q97772757,Q125191,,Exposição Internacional do Centenário da Independência,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90824/-43.17031|P2044|32.18173U11573|P7787|15.6362U28390|P8208|85.244U28390,,,,,Q56055236,Q71989864,001ATK012013,Q172984,50.56U28390,158U174789,217U174789,75617
Q97772758,Q125191,,Exposição Internacional do Centenário da Independência,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90663/-43.16822|P2044|9.84089U11573|P7787|-46.2566U28390|P8208|96.33386U28390,,,,,Q56055236,Q71989864,001ATK012014,Q172984,60.42U28390,158U174789,217U174789,75618
Q97772759,Q125191,,Exposição Internacional do Centenário da Independência,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.9047/-43.17012|P2044|8.51961U11573|P7787|118.47027U28390|P8208|89.60828U28390,,,,,Q56055236,Q71989864,001ATK012015,Q172984,49.99U28390,158U174789,217U174789,75619
Q97772760,Q125191,,Exposição Internacional do Centenário da Independência,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90519/-43.16847|P2044|8.64321U11573|P7787|-95.67211U28390|P8208|95.26995U28390,,,,,Q56055236,Q71989864,001ATK012016,Q172984,50.0U28390,158U174789,217U174789,75620
Q97772761,Q125191,,Exposição Internacional do Centenário da Independência,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90533/-43.1701|P2044|7.52239U11573|P7787|60.07387U28390|P8208|93.57826U28390,,,,,Q56055236,Q71989864,001ATK012019,Q172984,50.0U28390,158U174789,217U174789,75621
Q97772762,Q125191,,Exposição Internacional do Centenário da Independência - Palácio das Festas,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90714/-43.16899|P2044|9.55232U11573|P7787|-10.72757U28390|P8208|94.95031U28390,,,,,Q56055236,Q71989864,001ATK012021,Q172984,60.13U28390,218U174789,160U174789,75622
Q97772763,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão Argentina,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.91288/-43.17449|P2044|8.96736U11573|P7787|-6.32709U28390|P8208|100.547U28390,,,,,Q56055236,Q71989864,001ATK012022,Q172984,60.0U28390,218U174789,158U174789,75623
Q97772764,Q125191,,Exposição Internacional do Centenário da Independência - Pavilhão Portugal,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90729/-43.16933|P2044|10.79069U11573|P7787|-92.23372U28390|P8208|100.94957U28390,,,,,Q56055236,Q71989864,001ATK012023,Q172984,59.81U28390,218U174789,158U174789,75624
Q97772765,Q125191,,Exposição Internacional do Centenário da Independência,,,+1922-01-01T00:00:00Z/9|P580|+1922-01-01T00:00:00Z/9|P582|+1922-01-01T00:00:00Z/9,,,Q155,@-22.90272/-43.16868|P2044|12.15382U11573|P7787|-164.16426U28390|P8208|91.69845U28390,,,,,Q56055236,Q71989864,001ATK012018,Q172984,60.33U28390,219U174789,159U174789,75628
Q97772766,Q125191,,Copacabana e Avenida Delfim Moreira,,,+1920-01-01T00:00:00Z/8|P580|+1915-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-22.94493/-43.19643|P2044|372.7921U11573|P7787|-177.14014U28390|P8208|81.96779U28390,,,,,Q56055236,Q71989864,001ALA011011,Q172984,50.0U28390,220U174789,160U174789,75631
Q97772767,Q125191,,"Praia da Saudade, vista tomada da Urca",,,+1920-01-01T00:00:00Z/8|P580|+1915-01-01T00:00:00Z/9|P582|+1925-01-01T00:00:00Z/9,,,Q155,@-22.95163/-43.16528|P2044|222.10073U11573|P7787|-103.59061U28390|P8208|80.73686U28390,,,,,Q56055236,Q71989864,001ALA011013,Q172984,51.7648U28390,219U174789,159U174789,75632
Q97772769,Q125191,,Bambuzal,Fotografia de Marc Ferrez (0071824cx024-06),Photograph by Marc Ferrez (0071824cx024-06),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.9686/-43.22498|P2044|12.28026U11573|P7787|-125.88473U28390|P8208|91.1482U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx024-06,Q172984,43.0U28390,240U174789,180U174789,75641
Q97772771,Q125191,,Cascata Grande,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.98608/-43.29674|P2044|43.61535U11573|P7787|38.83354U28390|P8208|98.1316U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx036b-02,Q172984,46.23U28390,240U174789,180U174789,75658
Q97772774,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx038-05),Photograph by Marc Ferrez (0071824cx038-05),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.9588/-43.27773|P2044|398.51349U11573|P7787|48.87154U28390|P8208|95.20412U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx038-05,Q172984,43.0U28390,240U174789,180U174789,75677
Q97772775,Q125191,,Cascata,Fotografia de Marc Ferrez (0071824cx038-06),Photograph by Marc Ferrez (0071824cx038-06),+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.98603/-43.29678|P2044|41.84023U11573|P7787|46.33409U28390|P8208|95.79628U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx038-06,Q904614,49.99U28390,240U174789,180U174789,75678
Q97772778,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx040-04),Photograph by Marc Ferrez (0071824cx040-04),+1886-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.9592/-43.27754|P2044|378.36137U11573|P7787|8.61818U28390|P8208|93.1055U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx040-04,Q172984,50.0U28390,240U174789,180U174789,75692
Q97772779,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx022-01),Photograph by Marc Ferrez (0071824cx022-01),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.95898/-43.27749|P2044|391.65976U11573|P7787|5.31275U28390|P8208|99.68182U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx022-01,Q172984,37.36U28390,180U174789,240U174789,75710
Q97772782,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx022-04),Photograph by Marc Ferrez (0071824cx022-04),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.95894/-43.27744|P2044|385.58U11573|P7787|-5.90594U28390|P8208|104.37U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx022-04,Q172984,38.88U28390,180U174789,240U174789,75713
Q97772784,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx022-12),Photograph by Marc Ferrez (0071824cx022-12),+1899-01-01T00:00:00Z/8|P580|+1899-01-01T00:00:00Z/9|P582|+1899-01-01T00:00:00Z/9,,,Q155,@-22.9587/-43.27756|P2044|393.63537U11573|P7787|34.99985U28390|P8208|100.61286U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx022-12,Q172984,50.0U28390,180U174789,240U174789,75718
Q97772786,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx031-06),Photograph by Marc Ferrez (0071824cx031-06),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.95897/-43.27747|P2044|389.60518U11573|P7787|2.12683U28390|P8208|101.92859U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx031-06,Q172984,39.49U28390,180U174789,240U174789,75728
Q97772787,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx031-09),Photograph by Marc Ferrez (0071824cx031-09),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.95903/-43.27752|P2044|389.2932U11573|P7787|-2.31299U28390|P8208|102.48183U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx031-09,Q172984,50.0U28390,240U174789,180U174789,75731
Q97772796,Q125191,,Cascatinha da Tijuca,Fotografia de Marc Ferrez (0071824cx066-02),Photograph by Marc Ferrez (0071824cx066-02),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.9586/-43.27762|P2044|406.16U11573|P7787|58.46648U28390|P8208|93.64U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx066-02,Q172984,43.0U28390,180U174789,240U174789,76195
Q97772798,Q125191,,"Monumento em homenagem a D. Pedro I, estátua equestre",Fotografia de Marc Ferrez (0071824cx060-02),Photograph by Marc Ferrez (0071824cx060-02),+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.90686/-43.18243|P2044|10.41868U11573|P7787|-99.78092U28390|P8208|97.36U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx060-02,Q904614,43.0U28390,180U174789,240U174789,76209
Q97772799,Q125191,,Pedra do Índio,Fotografia de Marc Ferrez (0071824cx060-03),Photograph by Marc Ferrez (0071824cx060-03),+1884-01-01T00:00:00Z/8|P580|+1879-01-01T00:00:00Z/9|P582|+1889-01-01T00:00:00Z/9,,,Q155,@-22.90966/-43.12479|P2044|4.9138U11573|P7787|-124.08035U28390|P8208|94.46299U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx060-03,Q172984,39.43U28390,240U174789,180U174789,76210
Q97772800,Q125191,,Cascata Grande da Tijuca,Fotografia de Marc Ferrez (0071824cx060-09),Photograph by Marc Ferrez (0071824cx060-09),+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.98606/-43.29679|P2044|43.15U11573|P7787|45.39569U28390|P8208|105.44U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx060-09,Q904614,60.02U28390,240U174789,180U174789,76216
Q97772801,Q125191,,"Floresta da Tijuca, ao fundo a Pedra da Gávea",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.95622/-43.29134|P2044|580.56813U11573|P7787|164.83738U28390|P8208|90.62171U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx060-12,Q172984,36.75U28390,180U174789,240U174789,76217
